RMOB,MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Active Exceptions of 23 Rules in MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimeStamp,5/17/2021 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter Applied,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin Level 1,Admin Level 2,Admin Level 3,Admin Level 4,Admin Level 5,Rule Code,Rule Name,Severity,LE Status,Priority,DBE Val Comment,DBE Comment,Responsibility,LE Review,User Id,User Location,Assigned To,LE Reason,LE Details,Timestamp,Remark,Message,WAV Status,Project Name,LE Check,Validation Type,Clean For Extracts,CCLV Runlist,LE Enabled,Validation Id,Link Id
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208505,470833201
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208502,4590142492
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208501,4590142491
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208472,470829835
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208471,470834458
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208925,470820288
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208924,470820288
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208867,4590142507
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208866,470834458
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2630,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207969,7491388596
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2629,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207968,7491388596
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2623,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208814,2456960672
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2623,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208813,2456960672
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2623,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208810,2456960673
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2624,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208809,2456960673
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2624,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208807,2456960674
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2624,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208806,2456960674
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209101,470841946
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209100,470841946
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209097,470842922
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209096,470842922
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2633,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207997,7491415665
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2633,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207996,7491415665
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2629,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207953,7491388598
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2629,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207952,7491388598
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209175,470829835
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209174,470829835
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208891,4590664606
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208892,470820288
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208887,470828938
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208886,470829835
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2636,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209225,470844288
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2636,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209224,470844288
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208885,4590664606
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208884,470829835
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208883,4590664597
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208882,4590664597
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208881,470823417
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208880,4590142507
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208879,4590664567
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208878,470823417
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208877,4590664567
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208876,4590664610
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208875,4590142543
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209139,470834458
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209138,470834458
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208568,470834059
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208567,470834059
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2632,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208009,7491415664
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2633,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208008,7491415664
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208468,470816583
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208467,470816583
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208464,4590142543
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208463,4590664601
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208460,4590142492
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208459,4590664566
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209322,470828938
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209321,470828938
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208874,4590664567
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208873,4590142491
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2626,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208358,470836183
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208357,470836183
Bahrein,Bei Bu Da Qu,Du Mi Si Tan,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2627,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208872,470829835
